_id,text,topics,filename
VkxHoZMBZK9IE8y6eHgX," 

ig:

oxi

And the men begin the dance—stepping aside and picking. their pace and rhythm

114
","Cultural Practices, Dance Forms, Social Gatherings, Celebration Rituals, Community Activities, Artistic Expression, Rhythmic Movement, Traditions, Festivals, Human Interaction",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 114.tif
WUxHoZMBZK9IE8y66Xg8,"Literary Supplement —
","Literary Criticism, Book Recommendations, Author Profiles, Literary Trends, Fiction Analysis, Poetry Reviews, Non-Fiction Insights, Reading Culture, Literary Events, Publishing Industry",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 117.tif
a0xOoZMBZK9IE8y6KHja,"ee

You remember ?

Pedro: { don’t remember things like that.

Matu: The day I told you that Iknew myself and studied
myself so well. The day I told you to postpone your

impulse. The day your body was translating your

mind and from instinct I knew you were building up
violence.
Your eyes dimmed in desperation.
Your whole frame worked in a set determination.
Ido understand the language beaming into eyes with
no difficulty. —

Pause.

The long vacation is ended.

Wednesday week I must return to the university.

Pedro: Fine. 'There’s no more palaver.

~— Matu: No more what ?

_ Pedro: No more palaver.

Now I will have some rest.
Matu: Did you lay ho'more palaver ?

0 Pedro; Yes, No it’s the. topless suit.

The see through chair halter top.
The usual kind of aggressive display.
No more palaver. No more gym after soul.

‘ No more mouths, the kind known for cupid. bow
Sed

No more limbering up for party time thrills at Sant
message chamber. |
No more palaver.
Matu: What is the position now ?
I'm not in the spirit of the New Moon.

= Pedro: You had not been fasting. That’s all.

Matu: ‘Meaning what :

Pedro: You break your fast.

Matu: With you !
Pedro; Perhaps you didn’t remember where.
Matu: 1 temembered every detail.
Tt happened the day we were returning from the
__ Party at about midnight.

We were alone, both of us in your Mercedes car.

You were driving the car! You manoeuvred past a
litter like a rough rider.

ce You stopped near the stadia: ""Thd Ahmadu Bello
ee

tadium
You put off your lights, I was watching. |
n you began to lower your trousers.

>

135

The reason was becoming obvious to me.

I began to be frightened. I wanted to scream, but
you blocked my mouth with an handkerchief.

I struggled and struggled, but your trousers had fallen
about your ankle. , ie

Pause.

Death dripped from my eyes. I was ree
Trembling beneath your violent haze
You were on top. On top of me, concealing me with

your full length figure.
Silent.

Thad been a child until that moment.

I could have reported to the police. You bengal.
You begged me talking about the future.
The future as you see it for both of us.

That was the beginning. ;

‘Pedro: It wasn’t my fault.

Matu: Whose then ?
Pedro: You taunted me.
Matu: Taunted you, how !
Pedro: You taunted me. You molested me.
You knew I was driving.
But you continued to taunt and molest me.
I took courage.
But for my skill and experience
I could have run into a pole.
Matu: You're lying. I did not taunt you.
Pedro: You wore a mini skirt to the ee:
Matu: Yes.
Pedro: The-nhpionadscpanbehediben pt ae
Shortly afterwards you took the nee anne with a
fellow undergraduates
Your money dropped. No you droped your money
purse.

__Matu: My money purse dropped.

Pedro: You bent down to pick i wo
He stops sudden in reminiscence.
Matu: What's thie matter ?

Pedro: Nothing. © .
Matu: You stopped suddenly—why ?
","Interpersonal Relationships, Psychological Trauma, Communication Barriers, Conflict Resolution, Memory and Recall, Emotional Dynamics, Gender Issues, Consent and Responsibility, Personal Growth, University Life",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 135.tif
aExNoZMBZK9IE8y6Gnif,"How did you become a captain? s -

He straightens up himself standing but still sticking to. his
bottle of beer. Walks up and down as he is talking. Gesturing

impudently.

Pedro: I fought for it. In the thick jungle. The jungle of
saturated rains amid the constant firing. Few people
could brave it. I did. Even Brigadier Samson my
Commanding Officer promised me a lift.

Pause. Advancing towards her.

I refused bluntly. I rejected the idea of any form of a
. permanent contract for better and for worse because I
had earned everything that made me what I am today
in a very hard-way. e

Sitting.

My dear, there’s no crash programme into my rank,
~ Matu: I can’t be sure of that.

~ Sarcastically.

There’s a crash entry into me.

Pedro: I haven’t said that. I know I had enough fun.
The kind I had mapped out in the jungle of the earliest
opportunity away from the front. You should know
the game better — Ah, I’m disappointed.

Pause.

They say, “You can take a man out of the jungle, but
if he is born to it, you cannot take the jungle out of a
man.

I don’t know what you intend to say, but I can guess,
And if it is what I had thought you to intend to say
that I had guessed rightly, I would tell you this it’s
mere accident.

You have to regard it as such. There’s nothing I
could do, or would want to do, or anybody could do.
Matu: How many of such accidents would continue,

If it is in fact accidental to love and does not express

love.

Pedro: No one knows, only nature could decide, What

Jf
people do is to break down’the — They empty them
when they occur.
Matu: Only fools would wear out their youth.
Pedro: I hope you will learn the truth. The old hands
become younger and younger each time they empty

that which they do not want, and would not want
to cater for.

Pause. Rising.
You have to follow the way a modern girl lives Or,
you become a modern outcast.

'm an inspector who thinks he should know better.
Matu: Were you playing the inspector to me, Pedro?
Pedro: I cannot answer that question, You've always

asked me complicated questions. Modern girls are

themselves a vital institution, with experienced and
up-to-date inspectors to run them on contract bases.

The post of inspectors are substantive to each
qualified person. The qualifications being, a four

Wheel mechanism with lots of red central bank notes

in denominations of one and fives. Either of them

is acceptable to the institution.
Once you obtain them, you just have to draw up
your inspection schedule.

They both sit. Pause.

I remembered when I first met you.
It was during one of my inspection tours.

At the swimming pool. The Hamdala swimming pool,
It was on a Saturday, A Saturday afternoon.

Pause. Turning to her.

You remember ?

Matu: Yes. |

Pedro: At the Hamdala swimming pool.
There were many people and you were the only black
lying back ina long camp chair,

Matu: The day was very hot. Hamdala swimming pool

is the only swimming pool open to the public.
Pedro: I passed by you.

You stared at me seriously.
T approached following the signal.
Matu: Stared at you!

 
","military experience, personal growth, romantic relationships, societal expectations, career development, nostalgia, identity, modern life, communication, life choices",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 132.tif
aUxNoZMBZK9IE8y6Z3gV,"Pause.

I never stared at you.

| Pedro: Oh yes. You signalled to me.

* It’s quite some time now.
May be you had forgotten.

} ~~ Matu: remember very well.

I didn’t signal to you.
Pedro: You did. You must have forgotten.

Furiously.

Mat: 1 never forget events. I do keep a record of
every event.
It is not in my record that I signalled to a man.

Pause.

You better get your record straight.

I didn’t signal to you.
Pedro: 1 had my certificate in fivers.

They were transparent in my upper left pocket.

You looked proud, I'stood opposite you and ordered
4 cup of tea laced with brandy. You were looking.
= You were looking at me. I pushed forward confidently
_. towards you making sure my pocket armed in fivers
_ ™IX very well with your eyes.

You smiled swallowing your pride.
Matu: 1 didn’t observe you!

I didn’t. smile at you!
Pedro: YN prove you did.

First was the unvoiced welcome. fot did welcome

me stealthily with the usual gesture drawing my

attention to the highlights of a fresh figure.

T bellowed and bellowed silently where I was

_ Standing. I bellowed in anxiety.

You thrilled me with your craft.

Pause.

That was the beginning. The beginning of the post
mortem. — |
| The result was that you were growing.
_ The first time we met at the Hamdala you were
.  Srowing.
~ Matu: Beg your pardon. I was what ?
Pedro: You were growing every minute.

You were growing every hour.

You were growing every day.
You were really growing.

Pause. Turning to her.
Why are you not growing now?

Matu: When did you notice that Pm not growing?
Pedro: Some couple of days ago.

Pause.

You are no longer growing towards nudity.

Silence reigns. Pause.

Matu: Pedro you're trash!
Pedro: Who?

‘Matu: You!

Pause.
He sips his beer belching.

Pedro: Y'm not trash, If I’m anything at all not trash.
You may be using the wrong word.

Matu: I don’t malaprop.

Pedro: You are not saying what you mean.
Most Nigerian girls don’t say what they mean.
They often say what they don’t mean.

Annoyed.

Matu: Peco mn ying what Ten aie
You're trash. ;
I mean it.
You're trash.
Pedro you're trash.

_ Pause.

Pedro: You're entitled to it.
Matu: To what!

Pedro: A climate of opinion,
","Interpersonal Relationships, Cultural Dynamics, Communication Styles, Gender Perspectives, Conflict Resolution, Personal Growth, Social Interactions, Emotional Expression, Identity and Self-Perception, Humor in Conversations",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 133.tif
TUxGoZMBZK9IE8y6Hnga," 

Aaa did not realize it at first. But there it was. One movement was halted and another was about to start.
e dancer, young and pretty, knew just how to apply the brake and the cameraman how to record it too

€xtended for two more days toallow the Head of
State, Major-General Yakubu Gowon, to visit it.
a : 2s Nigeria’s topmost orchestras, I. K, Dairo
nd his Blue Spots Band, was sent down to join in

105

welcoming General Gowon at the Nigerian pavil-
ion. The Ute-Ukpu Dancers and Baba Ilorin
Acrobatic Group added splendour to the occasion
by performing for General Gowon and his hosts.
","Cultural Events, Dance Performances, Nigerian Heritage, Leadership Visits, Music and Entertainment, Festivals, Acrobatic Displays, Artistic Expression, Historical Figures, Community Celebrations",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 105.tif
UExGoZMBZK9IE8y6jniI," 

Ending a dance—the leader’s way. Ute-Okpu leading
the drummers and br

dancer bends his b
ings to an end another rhythm

ody forward, shakes his head towards

108
","Dance Techniques, Leadership in Dance, Partner Dynamics, Dance Etiquette, Ending a Dance, Social Dancing, Dance Communication, Emotional Connection, Dance Experience, Performance Skills",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 108.tif
TkxGoZMBZK9IE8y6QnhH," 

The tempo hots up. These two girls throw themselves happily into action. Quickly but smoothly they match
the drummers—and very cheerfully

106
","youth, friendship, playful activities, energy, happiness, action, enthusiasm, girlhood, social interactions, dynamic moments",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 106.tif
W0xIoZMBZK9IE8y6enga,"Yah— yeh!”
Within sixty minutes of setting out, Lakulala had not
covered a four-forty yards distance, but his gifts have
_ grown large. He-goats, rams, cocks, and coins, as each
. Person had promised three years ago when Lakulala
_ promised them various fortunes. The barren woman
with a baby or two, the sick one now bouncing in good
health, the penniless who now owns pounds, shillings
and pence, the fathers and mothers whose ‘lost’ children
are home with them after many years of absence from
home. Lakulala certainly had reasons to be surrounded
with such majesty and loaded with so much gifts.
“Aina, Lakulala will soon pass in front of this house;
Bring the he-goat and I will tie it to that stump outside
myself.” Said Ojo to his wife in full awareness of the
haste necessary in getting the gift-kid ready before the
passing of Lakulala. Aina squinted through the darkness
for the he-goat in the kitchen. There could be nothing
More confusing and difficult to look for in such a thick
darkness as a black he-goat as this.

“Aina, can’t you find it?” Ojo whispered through
the back-yard window. “You had better be quick.”
“A black kid hiding in this thick darkness? It is not

®asy to find,” Aina replied.

_ Aina carried the he-goat in both arms, and handed
it Over to Ojo. The dogs barked, the bells rang. Laku-
lala moved forwards. One of his followers raised his
Voice in eulogy.

“The barren becomes a mother

The impotent husband a father.

The vagabond of yesterday

Now owns acres of yam-farm.

3 Lakulala is here, all hail !”

Do you know that all this ‘Lakulala’ business does
HOt impress me in the least? Mr Adam bellowed to his
Wife. “You see, when wewere in the Training College,
We used to put up a lot of masquerading shows to mark

€ end of term and collect some money. All these

_ 88 are play-things with students. I wonder why
, . Whole ‘village dreads everything about this Laku-

‘Ah, I think this one is more than mere schoolboy
Masquerading. I think there is some mystery about the
— ing... Just hear that... .I mean that noise.
“Verything is shrouded in mystery.” The wife replied.

Let me tell you. [ have worked in various stations
efore, Even when I was just a pupil-teacher, I had

similar experiences in my stations and on closer inves-
tigation I found out that most of these things were
mere money-raking devises.” The headmaster assured
his wife.

“The wisdom of today.

Is the folly of tomorrow.

The dying may live

The living may die.

The word of your mouth

Must come to pass: Lakulala 0!” ‘
Another follower of Lakulala took his turn and Lakulala
himself raised his voice into the air in response :

Ss ec ee: oh! Yah —yeh!”

Whatever doubts might have escaped into Mrs

Adam’s mind through her husband’s comments on
Lakulala got abated by the events of the following
minute and all she could do was to walk in unsteady
steps back to her own room. She tried to close her eyes
but could not sleep. She rolled from one end of the bed

- to the other, hoping that Lakulala would soon leave

”
119

their area.
“Who says there is no spirit?
Who says there is no power?
Who says there is no man?
Who says he is there?
Where Lakulala is? :
Who despises you? Lakulala—o!” |

The headmaster giggled in his room. This filled his
wife with fear and rage. She dashed out of her room
and descended on her husband furiously whispering —
angry words and warning him to be quiet.

“T am surprised that in spite of your education and
christian upbringing you still believe in this fictitious
money-raking business of Lakulala and his followers.”
The headmaster spoke to his wife amidst smiles. and
“You'd better talk less loudly. The people are

very neat.” |

“T am not afraid, even if you are:” He replied.

“Tt is better to be afraid and live than to die in
stupid bravado.” ;

“Don’t talk to me; go to bed!”

“f tell you, be quiet.” Mrs Adam warned her
husband and tip-toed back to her room.

The bells rang and the dogs barked. The calabashes
clapped and the snail-shells clanked. —

Then there was dead silence.
","Cultural beliefs, Community dynamics, Skepticism vs. faith, Tradition and rituals, Family interactions, Folklore, Social commentary, Mysticism, Celebration of life, Transformation stories",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 119.tif
ZExLoZMBZK9IE8y6xHhb,"INDEPENDENCE AT KAMANA

By

““WACELET”

AMANA was uneasy. Usually torpid under the
gneiss Hills of Rokaga, the railway brought
occasional strangers, but they were normally mostly in
transit to Soja, the copper mining centre on The
. Plateau. Those who detrained were an odd assemblage
of Government officials, touring politicians, pick-
pockets, and “ladies of no fixed abode.” The railway
police knew most of them well.

‘Sergeant Salawu, the new detachment commander,
was sweating on his promotion, and every button on
his tunic was a joy to behold. Jenkinson was due to
report in six months time. The twenty constables had
long ago resigned themselves to six months of “Keen-
ness”; sweating too they had gradually begun to enjoy
their drill.

In the District Office, Jenkinson looked at the
Circular from the Commissioner.

“How the hell do they expect me to stage appro-
priate jubilation?” he thought,

“Government Funds may be debited to Head 1395
Subhead 11/79, but normal Audit Rules will apply.”

Shrugging he looked out of the window and caught
a glimpse of the hills shrouded in the soft grey light
of a clear day in September.

Up the red, damp laterite track which ran through
the new layout, a wobbling motor-bicycle, two pillion
passengers aboard, slithered to a halt. It was the Town
Clerk, and two unidentified “brothers” of the Town
Clerk, No doubt in search of a job, thought Jenkinson
wryly.

“Hello, Sir,” Sunny Eruka was unfailingly cheerful,
“Can I introduce Felix and Constantine?” 3

“Hello, Sunny,” grinned Jenkinson, “more ‘town
brothers’ looking for lucrative emloyment?”

It was an old game. Both Eruka and Jenkinson
enjoyed it.

“No, Sir, that damn fool Salawu! He’s drilled your
police so hard that no one wants to join them now.”

128

“Well, what is it then?” Jenkinson’s impatience was
habitual. “You'll have to hurry. P’'ve got the Council ©
in half an hour’s time. We’ve got to decide how you —
oppressed.gitizens are going to celebrate ‘your release
from imperialist bastards like me!”

“Isn’t it an odd thing?” Eruka was serious for a —
moment, “Some of you District Officers and imperialists |
aren't really bastards. But I could never get up on the
Debating Society floor and admit it!”

“Bet your bank balance isn’t half as oppressed as
mine,” retorted Jenkinson. “Any way what do Messrs
Felix and Constatine want?”

“Looking for a spot of business,” smiled Eruka
disarmingly. “We've got to have a GRAND ALL
NIGHT DANCE for Independence, and Felix has
got a friend who’s got a dance band in Soja.” He too —
regretted the gay timesin the big mining centre, above _
the hills. |
“Well, come and sce me after the meeting and don’t —

ask me for any money!” He knew very well that that —
was exactly what Eruka was after,

The shutters were drawn back, and the sun played ~
gently round the Council table. |
“But £50! Young Habib had the bit between his —
henna’ed teeth. “It’s absurd, it’s discrimination, its’ an
imperialist trick to divide and rule and I shall write
to the Premier about it...”
Habib was a national politician. He had just got his —
seat in the Chief’s council. He always brought the —
Premier into every possible discussion, even if it was —
sanitary collection and the demand by the Union of —
Night Soil Men for an extra 5s per week!
Isiah, the old Chief, turned gently to Jenkinson, —

se * .
Comes from the Premier’s Office doesn’t it, the
Circular?”

 
","Independence celebrations, Local governance, Community interactions, Political satire, Cultural events, Post-colonial society, Humor in politics, Social commentary, Character dynamics, Economic challenges",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 128.tif
Z0xMoZMBZK9IE8y6xXj3,"ed

i. a e
S she passes in the street”

She tunes it off.

Matu: Ne !
Oh God. That’s me all right !
2.

Moonlight illuminates again and disappears.
She bites her finger gasping
I will hunt for the New Moon.

Light fades on her, she freezes.

brightens on Pedro reading a newspaper and
drinking beer. He drinks straight from the bottle.
He is lost in his reading. And suddenly burst into
wild laughing. He stops again reading out from the
paper.
a edro: Becoming more and more excited as he reads.
will give out the faintest suggestion of a wink;
as they sit sipping beer:
ther would reach with just the slightest ostentation
forthe ash tray;
Yet, another would give the merest hint of a murmured
Come to bed,

Light

»

He splutters into laughter tearing away the bit.

A good document laughing.
The pen, de pen

Is mighty

Yes, a mighty seismograph.

he folds the cutting from the newspaper putting it into

his pocket resumes running over the pages of the
Newspaper. Matu rises from her seat turning to him.

= He sees her but pretends not to have noticed her. She
‘Understands the gimmicks and keeps quiet. He tries to
PY on her by raising the newspaper slightly upwards.
Their eyes meet and he is back to his former position.

She nudges him from behind, hiding. He turns his head

 

round looking for her and finds her after a while giving

ra dry smile. He resumes his position.

She's disturbed walking to his side.

131

Matu: pause. I can’t find the new moon. Anywhere!
Pedro: Would you like to have a taste ?
A taste of my beer.

Stretching his hand. she stares at him calmly.
He takes a sip of beer.

Matu: You have a sense of humour.
A fine sense of humour.

Pause.

Pedro: Thank you—thank you.
Matu: The humour is temperamentally suited to my
taste.

He digs a laugh taking another sip.

Matu: Continue to amuse yourself. I'll soon deprive you.
_ I will deprive you of that humour now, in fact in a
moment. The Moment of Thrill, when, I will thrill
you with some exercise, an exercise of respect.

Pause.

A seasoned love. I’ve learnt it’s a soldier’s.
But I will provide the answer.

Turning away. He drops his Newspaper.

Pedro: You'll what ?

Matu: Turns aggressively
Provide the answer for you ! Pointing she
her hand. pause

Pedro: People don’t attempt a beautiful confusion with
me. I'm a soldier. An officer. A captain. You better
not stretch out at length the ‘so called University
education. 5 eee
I can see you fancy it a lot.

Matu: Of course I do. I bought it with money.

Pedro: You did. Thanks to the Government Crash
Programme for the Backward Areas. I know a bit of
the history. We are in a military regime should this
fact escape your mind.

Mat: Trash. Thad division one in my school certificate.
And I passed. all three papers at higher school level .

holds back

pause.

~
=
","Character Interaction, Humor in Dialogue, Political Commentary, Education and Class, Relationship Dynamics, Military Influence, Emotional Tension, Symbolism of the Moon, Social Commentary, Literary Analysis",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 131.tif
ZkxMoZMBZK9IE8y6d3iN,"THE HUNT FOR A NEW MOON

—A PLAY

By

e
a

Dan Awopove

Characters

1. Matu: The twenty-two-year old undergraduate
reserved, slow tempered, a fine speaker, in love (and
seriously) with the captain.

2. Captain Pedro: Thirty, the playboy soldier witty,

~~ handsome and commanding.

3. The Clergy: A sixty-year old clergyman, comic in
looks and speech. Wears his spectacles on top of the
nose. He is greyhaired and has a captivating person-

ality.

4. Maggy: Eighteen-year old sales girl, tough. The
daughter of Army Brigadier Samson,

An evening in the late sunset. There are two locations on
the stage, left and right. They are marked out with two
chairs. The cyclorama is behind. There’s no further furni-
shing except a pulpit standing-by at the rear centre, for
later use in the play.

The curtain rises, Matu and Pedro are sitting on the
chair. Pedro is hiding behind a daily newspaper and Matu
reading through a chart she’s holding. There is a transistor
radio by her side.

Matu: counting. Twenty-seven !

Pause,

Thirty! One two and three.
she drops the chart picking up the transistor radio.
As she’s about to tune it, moonlight illuminates, she
turns (still holding the radio) staring at the spotlight
speechlessly. It dissolves into a cloudy sky. pause. She

130

smiles and tunes the radio to a musical programme featuring
this song:

The season

Now is the season

The season is past

Yes past.

My fountain

Where is the fountain
The fountain is sealed
Yes sealed.

My mounting stream

Is dry

Dried for eight tides to come
My bed is set

The feather bed is set, set
But nothing will fow
","Drama, Character Development, Setting, Themes of Love, Symbolism, Stage Design, Dialogue, Emotional Tone, Relationships, Music in Theater",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 130.tif
bUxOoZMBZK9IE8y6xnjJ,"You should know better.

—— Matu:Which is why I’m here

She smiles to annoy him.

Pedro: What's so funny in what I had said.

If you weren’t out to disgrace yourself;

If you aren’t the type to let down the undergraduates
you wouldn’t sit there, trying to involve yourself
in such a gamble with me.

Pll soon dash off to the front. We'll see the Jupiter
that'll bring me home to answer any nonsense.

Re is whistling. She looks at him and shrugs her shoulders
smiling with indignation.

P'm not funny cither, There’s nothing you would gain
by struggling on what is absolutely impossible. I
could expose you to a hell of a beating from my boys.

Military regulations do not exempt civilians.
Your attitude can’t help the situation.
Please keep moving.

Mata: You can’t dissilusion me with the tallest story

of your military powers. It was here.
In this cobweb that you out distanced my first
experience in love. Then it wasn’t a military zone.

Pedro: It’s a lie. I did not out distance your experience.

Not after the first trip. In fact you were willing ever
willing each time you were here.

I remembered the first time, there was fear in your
eyes. Fear gripped you. Your heart was pounding,
pounding in your throat.

That was the only time we struggled.

At other times, when everything had eaten into your
life, you were always smiling and smiling and smiling
until everything was over.

Mimicking her.

Matu: You're kidding.

Pedro: A captain ! That’s my rank !

»» A captain my dear has a commanding air of respect-
ability, Except you force me to use my authority,

I don’t want to have to give my boys orders. When

they’re acting under a superior’s orders they're often

blind to all the rules of etiquette. Pause.

How would you come now to say, “it was here.
In this cobweb that you outdistaneed my first
experience in love” =

Matu: Every star has a satellite

A spotlight illuminates brightly.

You see that Pedro. Pointing to the spot.

He looks up relunctantly and murmurs
Pedro: What's this coming from the hill top
Matu: A light.

Pause.

x Maty: Try the worst. I'll give you the best of my
ation. ;

Relaxing confidently. Pause. Balti of thems looker si

Mor i sil
¢ of your bragging remarks — More Pedro ! Pedio: Wee, ieee ls ghe.
Ae walks up and down, not knowing what to do, thinking. Ma ee
: Pause.
He Pedro: Do you know what trespass means ?
ae A defiant entry into prohibited zones.
this case you're defiantly in a military zone.
Twouldn’t wish to be blamed for not telling you;
Thave told you, but you have no ears to hear.
You put on a chronic defiance.

Mount and evoke it.

He is relunctant.

Be bold you would not miss your way.
Pedro: 1 won't. It’s an alien star.
Pause. *® Matu: When you clambered over. It was dark.

137
","Character Dynamics, Military Life, Romantic Relationships, Conflict, Emotional Tension, Authority and Power, Personal History, Humor in Dialogue, Defiance, Interpersonal Communication",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 137.tif
dExRoZMBZK9IE8y6ZXiM,"NEVER TRUST A MACHINE

By

OLAYINKA O, SIMOYAN

t many ways Dele De Branco believed December
one thing it was his tenth month outside of school since
he began to read and write; and the fifth month on an
important job. Furthermore the preparations for his
second stage of life were reaching a critical pomt. His
family had been quite anxious about his engagement
to former Miss Stella Dada Abilodan; on their own
they had arranged for a number of rituals in readiness
for the important day. . |

Up in Mando his request for a maiden leave was
graciously granted. His superior officers were quite
sympathetic’ about the whole thing. They were not

of 1950 was a memorable month in his early life. For

prepared to mess up a good job well-started. But in™

spite of everyone’s co-operation he felt irritated about
the amount of time consumed in trying to locate the one
responsible for giving the fmal word about his marriage.
After tossing him around like a dice for sometime a
firm decision was taken.

Everything worked out perfectly well. All was set for
the family extravaganza.

Each passing hour became longer as December 8th
drew nearer. It was as if the speed of the revolution of
the earth had been somehow slowed down. The whole
world was working at snail’s speed as far as he was
concerned. But there was a brighter side to this gloomy
situation. Letters came to him from his fiancee in such a
rapid succession that he suspected that she had hired a
few hands to write them, and then chartered a plane to
send her couriers to him. She wrote in long-hand most
of the time, and when there was more to say, she typed.
For any young man that was not only a glorious period
but a rare moment in life when one could consider
himself content or at least gladdened by events.

On December 6th, Dele slept late. He got up at about
thirty-three minutes after six o'clock in the morning,

144

As he moved close to the wall to open the windows he
noticed something different. He was rather cold and
uneasy. Before the windows were half-opened, there
was a full blast of cold wind, rushing in with enough
force'to knock anyone down, But that was not all. He
observed that there was ‘more than that to the joke.
He strained his partly opened-eyes to make sure there
were no tricks or aberrations. It was not a disease of the
eye; his newly purchased Red Bird Saloon, cat had a new
coat of dust: providing a temporary cover was a greyish
or rather whitish material. It looked as if some daemon
from nowhere had blown fresh ash all over the two-tone
beauty.

Immediately after he saw this, he was out where the
car was parked as fast as his stiff legs could carry him.
A quick examination was conducted but as he looked
round, he saw his neighbours trying laboriously to get
their cars cleaned. He soon found out what had happened.
December had come with a change in the direction
of trade winds. The fresh southw-esterly winds which
brings rainfall to Nigeria had been replaced by the dry
north-easterly winds. This was the harmattan powder.
For the annual visitation from the Sahara Desert was
already with Mando people.

As he walked back to the room, his thoughts were
not yet organized but were sane enough to remember
the series of ceremonies before him.

Before he could wash up and change into a casual
holiday shirt his driver was already working on the car
to make it presentable to friends that would come that
afternoon to bid him bon voyage.

An. industrious and experienced driver that he was,
Salau Ibrahim checked the engine with the thoroughness
of an expert, washed off the Sahara dust and gave the
vehicle a new look,

After a light breakfast with his uncle Sanmi who had
","Marriage, Cultural Traditions, Life Events, Weather Impact, Family Dynamics, Personal Growth, Anticipation, Nigerian Society, Celebrations, Emotional Journey",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 144.tif
